factory_id,intervention_id,electricity_emission,diesel_emission,raw_material_emission,waste_emission,transport_emission,cost,savings,feasibility,co2_reduction
142,transport_optimization,73396.61,26514.9,13908.3,7749.19,1034.11,12000,5000,0.75,213.4
143,renewable_electricity,7062.63,17787.61,39159.26,10296.16,14356.04,50000,18000,0.9,2283.06
143,energy_efficiency,7062.63,17787.61,39159.26,10296.16,14356.04,25000,12000,0.95,1184.8
143,recycled_material,7062.63,17787.61,39159.26,10296.16,14356.04,15000,7000,0.8,5660.62
143,material_efficiency,7062.63,17787.61,39159.26,10296.16,14356.04,20000,9000,0.85,8605.68
143,waste_recovery,7062.63,17787.61,39159.26,10296.16,14356.04,10000,3000,0.85,2571.77
143,transport_optimization,7062.63,17787.61,39159.26,10296.16,14356.04,12000,5000,0.75,2066.11
144,renewable_electricity,50466.83,11241.28,34264.33,9519.42,14630.09,50000,18000,0.9,12608.26
144,energy_efficiency,50466.83,11241.28,34264.33,9519.42,14630.09,25000,12000,0.95,8428.38
144,recycled_material,50466.83,11241.28,34264.33,9519.42,14630.09,15000,7000,0.8,8009.42
144,material_efficiency,50466.83,11241.28,34264.33,9519.42,14630.09,20000,9000,0.85,7839.63
144,waste_recovery,50466.83,11241.28,34264.33,9519.42,14630.09,10000,3000,0.85,2812.26
144,transport_optimization,50466.83,11241.28,34264.33,9519.42,14630.09,12000,5000,0.75,1943.43
145,renewable_electricity,82876.81,8485.72,36858.2,4689.44,24351.27,50000,18000,0.9,23639.28
145,energy_efficiency,82876.81,8485.72,36858.2,4689.44,24351.27,25000,12000,0.95,11283.96
145,recycled_material,82876.81,8485.72,36858.2,4689.44,24351.27,15000,7000,0.8,7496.0
145,material_efficiency,82876.81,8485.72,36858.2,4689.44,24351.27,20000,9000,0.85,9901.78
145,waste_recovery,82876.81,8485.72,36858.2,4689.44,24351.27,10000,3000,0.85,1659.57
145,transport_optimization,82876.81,8485.72,36858.2,4689.44,24351.27,12000,5000,0.75,3992.72
146,renewable_electricity,65203.61,12223.9,26249.79,3852.81,6982.11,50000,18000,0.9,17411.0
146,energy_efficiency,65203.61,12223.9,26249.79,3852.81,6982.11,25000,12000,0.95,13030.34
146,recycled_material,65203.61,12223.9,26249.79,3852.81,6982.11,15000,7000,0.8,4961.77
146,material_efficiency,65203.61,12223.9,26249.79,3852.81,6982.11,20000,9000,0.85,6731.27
146,waste_recovery,65203.61,12223.9,26249.79,3852.81,6982.11,10000,3000,0.85,1210.54
146,transport_optimization,65203.61,12223.9,26249.79,3852.81,6982.11,12000,5000,0.75,1180.63
147,renewable_electricity,77483.16,28357.34,16629.28,11540.48,20017.02,50000,18000,0.9,21798.01
147,energy_efficiency,77483.16,28357.34,16629.28,11540.48,20017.02,25000,12000,0.95,16556.19
147,recycled_material,77483.16,28357.34,16629.28,11540.48,20017.02,15000,7000,0.8,3237.92
147,material_efficiency,77483.16,28357.34,16629.28,11540.48,20017.02,20000,9000,0.85,4243.37
147,waste_recovery,77483.16,28357.34,16629.28,11540.48,20017.02,10000,3000,0.85,3021.2
147,transport_optimization,77483.16,28357.34,16629.28,11540.48,20017.02,12000,5000,0.75,2660.83
148,renewable_electricity,111008.71,13646.85,22173.47,3304.9,13695.35,50000,18000,0.9,36144.59
148,energy_efficiency,111008.71,13646.85,22173.47,3304.9,13695.35,25000,12000,0.95,17652.58
148,recycled_material,111008.71,13646.85,22173.47,3304.9,13695.35,15000,7000,0.8,4386.18
148,material_efficiency,111008.71,13646.85,22173.47,3304.9,13695.35,20000,9000,0.85,4542.24
148,waste_recovery,111008.71,13646.85,22173.47,3304.9,13695.35,10000,3000,0.85,1015.48
148,transport_optimization,111008.71,13646.85,22173.47,3304.9,13695.35,12000,5000,0.75,2014.51
149,renewable_electricity,93000.54,11170.35,41226.13,10512.9,4366.24,50000,18000,0.9,26250.55
149,energy_efficiency,93000.54,11170.35,41226.13,10512.9,4366.24,25000,12000,0.95,14288.84
149,recycled_material,93000.54,11170.35,41226.13,10512.9,4366.24,15000,7000,0.8,7695.26
149,material_efficiency,93000.54,11170.35,41226.13,10512.9,4366.24,20000,9000,0.85,11191.55
149,waste_recovery,93000.54,11170.35,41226.13,10512.9,4366.24,10000,3000,0.85,3689.18
149,transport_optimization,93000.54,11170.35,41226.13,10512.9,4366.24,12000,5000,0.75,822.2
150,renewable_electricity,100235.65,1951.31,20470.9,10564.48,17545.08,50000,18000,0.9,25664.29
150,energy_efficiency,100235.65,1951.31,20470.9,10564.48,17545.08,25000,12000,0.95,21352.4
150,recycled_material,100235.65,1951.31,20470.9,10564.48,17545.08,15000,7000,0.8,5079.94
150,material_efficiency,100235.65,1951.31,20470.9,10564.48,17545.08,20000,9000,0.85,4516.62
150,waste_recovery,100235.65,1951.31,20470.9,10564.48,17545.08,10000,3000,0.85,3450.56
150,transport_optimization,100235.65,1951.31,20470.9,10564.48,17545.08,12000,5000,0.75,2639.16
151,renewable_electricity,105726.58,7693.73,26090.51,12092.89,810.97,50000,18000,0.9,30425.94
151,energy_efficiency,105726.58,7693.73,26090.51,12092.89,810.97,25000,12000,0.95,17094.29
151,recycled_material,105726.58,7693.73,26090.51,12092.89,810.97,15000,7000,0.8,4139.1
151,material_efficiency,105726.58,7693.73,26090.51,12092.89,810.97,20000,9000,0.85,6843.04
151,waste_recovery,105726.58,7693.73,26090.51,12092.89,810.97,10000,3000,0.85,3462.68
151,transport_optimization,105726.58,7693.73,26090.51,12092.89,810.97,12000,5000,0.75,77.61
152,renewable_electricity,69441.59,10783.72,14457.58,5623.99,4991.29,50000,18000,0.9,21179.15
152,energy_efficiency,69441.59,10783.72,14457.58,5623.99,4991.29,25000,12000,0.95,11446.6
152,recycled_material,69441.59,10783.72,14457.58,5623.99,4991.29,15000,7000,0.8,2561.52
152,material_efficiency,69441.59,10783.72,14457.58,5623.99,4991.29,20000,9000,0.85,3175.01
152,waste_recovery,69441.59,10783.72,14457.58,5623.99,4991.29,10000,3000,0.85,1550.43
152,transport_optimization,69441.59,10783.72,14457.58,5623.99,4991.29,12000,5000,0.75,779.94
153,renewable_electricity,33668.0,23959.64,45783.34,1156.08,24084.42,50000,18000,0.9,10954.51
153,energy_efficiency,33668.0,23959.64,45783.34,1156.08,24084.42,25000,12000,0.95,6450.41
153,recycled_material,33668.0,23959.64,45783.34,1156.08,24084.42,15000,7000,0.8,8984.41
153,material_efficiency,33668.0,23959.64,45783.34,1156.08,24084.42,20000,9000,0.85,8907.47
153,waste_recovery,33668.0,23959.64,45783.34,1156.08,24084.42,10000,3000,0.85,361.65
153,transport_optimization,33668.0,23959.64,45783.34,1156.08,24084.42,12000,5000,0.75,3726.57
154,renewable_electricity,87961.1,25714.21,7719.14,8313.04,19231.71,50000,18000,0.9,25002.11
154,energy_efficiency,87961.1,25714.21,7719.14,8313.04,19231.71,25000,12000,0.95,16627.95
154,recycled_material,87961.1,25714.21,7719.14,8313.04,19231.71,15000,7000,0.8,1451.3
154,material_efficiency,87961.1,25714.21,7719.14,8313.04,19231.71,20000,9000,0.85,1513.95
154,waste_recovery,87961.1,25714.21,7719.14,8313.04,19231.71,10000,3000,0.85,2757.85
154,transport_optimization,87961.1,25714.21,7719.14,8313.04,19231.71,12000,5000,0.75,2867.31
155,renewable_electricity,73282.78,14515.5,40846.24,4089.11,18304.74,50000,18000,0.9,20564.38
155,energy_efficiency,73282.78,14515.5,40846.24,4089.11,18304.74,25000,12000,0.95,14054.26
155,recycled_material,73282.78,14515.5,40846.24,4089.11,18304.74,15000,7000,0.8,8233.14
155,material_efficiency,73282.78,14515.5,40846.24,4089.11,18304.74,20000,9000,0.85,10186.88
155,waste_recovery,73282.78,14515.5,40846.24,4089.11,18304.74,10000,3000,0.85,1495.47
155,transport_optimization,73282.78,14515.5,40846.24,4089.11,18304.74,12000,5000,0.75,2721.11
156,renewable_electricity,16813.88,7286.15,15394.5,7916.92,4501.6,50000,18000,0.9,4254.31
156,energy_efficiency,16813.88,7286.15,15394.5,7916.92,4501.6,25000,12000,0.95,2509.51
156,recycled_material,16813.88,7286.15,15394.5,7916.92,4501.6,15000,7000,0.8,3159.39
156,material_efficiency,16813.88,7286.15,15394.5,7916.92,4501.6,20000,9000,0.85,3525.35
156,waste_recovery,16813.88,7286.15,15394.5,7916.92,4501.6,10000,3000,0.85,2716.07
156,transport_optimization,16813.88,7286.15,15394.5,7916.92,4501.6,12000,5000,0.75,817.84
157,renewable_electricity,125698.65,32202.3,40703.71,6164.43,6442.04,50000,18000,0.9,40995.79
157,energy_efficiency,125698.65,32202.3,40703.71,6164.43,6442.04,25000,12000,0.95,23746.24
157,recycled_material,125698.65,32202.3,40703.71,6164.43,6442.04,15000,7000,0.8,9290.02
157,material_efficiency,125698.65,32202.3,40703.71,6164.43,6442.04,20000,9000,0.85,10088.48
157,waste_recovery,125698.65,32202.3,40703.71,6164.43,6442.04,10000,3000,0.85,1965.61
157,transport_optimization,125698.65,32202.3,40703.71,6164.43,6442.04,12000,5000,0.75,845.42
158,renewable_electricity,50398.38,12608.99,11977.61,2384.2,13706.02,50000,18000,0.9,12338.06
158,energy_efficiency,50398.38,12608.99,11977.61,2384.2,13706.02,25000,12000,0.95,8692.85
158,recycled_material,50398.38,12608.99,11977.61,2384.2,13706.02,15000,7000,0.8,2265.41
158,material_efficiency,50398.38,12608.99,11977.61,2384.2,13706.02,20000,9000,0.85,2700.62
158,waste_recovery,50398.38,12608.99,11977.61,2384.2,13706.02,10000,3000,0.85,783.76
158,transport_optimization,50398.38,12608.99,11977.61,2384.2,13706.02,12000,5000,0.75,2286.91
159,renewable_electricity,46716.92,14401.41,14698.77,1189.3,9460.53,50000,18000,0.9,12041.21
159,energy_efficiency,46716.92,14401.41,14698.77,1189.3,9460.53,25000,12000,0.95,9571.78
159,recycled_material,46716.92,14401.41,14698.77,1189.3,9460.53,15000,7000,0.8,2624.52
159,material_efficiency,46716.92,14401.41,14698.77,1189.3,9460.53,20000,9000,0.85,2716.6
159,waste_recovery,46716.92,14401.41,14698.77,1189.3,9460.53,10000,3000,0.85,308.26
159,transport_optimization,46716.92,14401.41,14698.77,1189.3,9460.53,12000,5000,0.75,1393.12
160,renewable_electricity,5188.1,5776.89,5665.84,6737.54,8686.65,50000,18000,0.9,1354.7
160,energy_efficiency,5188.1,5776.89,5665.84,6737.54,8686.65,25000,12000,0.95,977.26
160,recycled_material,5188.1,5776.89,5665.84,6737.54,8686.65,15000,7000,0.8,996.44
160,material_efficiency,5188.1,5776.89,5665.84,6737.54,8686.65,20000,9000,0.85,1719.69
160,waste_recovery,5188.1,5776.89,5665.84,6737.54,8686.65,10000,3000,0.85,2340.18
160,transport_optimization,5188.1,5776.89,5665.84,6737.54,8686.65,12000,5000,0.75,1346.04
161,renewable_electricity,25466.46,17062.4,19312.76,4177.7,20861.94,50000,18000,0.9,8222.73
161,energy_efficiency,25466.46,17062.4,19312.76,4177.7,20861.94,25000,12000,0.95,5207.25
161,recycled_material,25466.46,17062.4,19312.76,4177.7,20861.94,15000,7000,0.8,3561.92
161,material_efficiency,25466.46,17062.4,19312.76,4177.7,20861.94,20000,9000,0.85,4426.55
161,waste_recovery,25466.46,17062.4,19312.76,4177.7,20861.94,10000,3000,0.85,1082.5
161,transport_optimization,25466.46,17062.4,19312.76,4177.7,20861.94,12000,5000,0.75,3817.08
162,renewable_electricity,26242.61,9289.89,49287.19,586.64,20543.92,50000,18000,0.9,6311.9
162,energy_efficiency,26242.61,9289.89,49287.19,586.64,20543.92,25000,12000,0.95,4620.19
162,recycled_material,26242.61,9289.89,49287.19,586.64,20543.92,15000,7000,0.8,10590.85
162,material_efficiency,26242.61,9289.89,49287.19,586.64,20543.92,20000,9000,0.85,14403.66
162,waste_recovery,26242.61,9289.89,49287.19,586.64,20543.92,10000,3000,0.85,123.54
162,transport_optimization,26242.61,9289.89,49287.19,586.64,20543.92,12000,5000,0.75,3470.0
163,renewable_electricity,98266.35,18780.02,22270.08,3626.01,2404.7,50000,18000,0.9,20173.81
163,energy_efficiency,98266.35,18780.02,22270.08,3626.01,2404.7,25000,12000,0.95,15423.51
163,recycled_material,98266.35,18780.02,22270.08,3626.01,2404.7,15000,7000,0.8,4143.68
163,material_efficiency,98266.35,18780.02,22270.08,3626.01,2404.7,20000,9000,0.85,5512.35
163,waste_recovery,98266.35,18780.02,22270.08,3626.01,2404.7,10000,3000,0.85,1247.22
163,transport_optimization,98266.35,18780.02,22270.08,3626.01,2404.7,12000,5000,0.75,443.24
164,renewable_electricity,84614.47,4746.11,41047.77,5618.37,7841.92,50000,18000,0.9,19380.47
164,energy_efficiency,84614.47,4746.11,41047.77,5618.37,7841.92,25000,12000,0.95,15840.92
164,recycled_material,84614.47,4746.11,41047.77,5618.37,7841.92,15000,7000,0.8,8484.98
164,material_efficiency,84614.47,4746.11,41047.77,5618.37,7841.92,20000,9000,0.85,10476.21
164,waste_recovery,84614.47,4746.11,41047.77,5618.37,7841.92,10000,3000,0.85,1457.48
164,transport_optimization,84614.47,4746.11,41047.77,5618.37,7841.92,12000,5000,0.75,1072.33
165,renewable_electricity,83529.91,4935.08,48750.68,6400.61,21528.58,50000,18000,0.9,27227.32
165,energy_efficiency,83529.91,4935.08,48750.68,6400.61,21528.58,25000,12000,0.95,13926.93
165,recycled_material,83529.91,4935.08,48750.68,6400.61,21528.58,15000,7000,0.8,10523.42
165,material_efficiency,83529.91,4935.08,48750.68,6400.61,21528.58,20000,9000,0.85,13412.01
165,waste_recovery,83529.91,4935.08,48750.68,6400.61,21528.58,10000,3000,0.85,1858.73
165,transport_optimization,83529.91,4935.08,48750.68,6400.61,21528.58,12000,5000,0.75,3567.52
166,renewable_electricity,76618.3,24387.54,42052.33,3855.09,14213.07,50000,18000,0.9,20920.47
166,energy_efficiency,76618.3,24387.54,42052.33,3855.09,14213.07,25000,12000,0.95,13591.31
166,recycled_material,76618.3,24387.54,42052.33,3855.09,14213.07,15000,7000,0.8,8062.72
166,material_efficiency,76618.3,24387.54,42052.33,3855.09,14213.07,20000,9000,0.85,8649.4
166,waste_recovery,76618.3,24387.54,42052.33,3855.09,14213.07,10000,3000,0.85,1323.97
166,transport_optimization,76618.3,24387.54,42052.33,3855.09,14213.07,12000,5000,0.75,2301.26
167,renewable_electricity,19130.75,3565.56,40762.18,3867.87,24040.21,50000,18000,0.9,5796.33
167,energy_efficiency,19130.75,3565.56,40762.18,3867.87,24040.21,25000,12000,0.95,3994.92
167,recycled_material,19130.75,3565.56,40762.18,3867.87,24040.21,15000,7000,0.8,7615.05
167,material_efficiency,19130.75,3565.56,40762.18,3867.87,24040.21,20000,9000,0.85,8803.6
167,waste_recovery,19130.75,3565.56,40762.18,3867.87,24040.21,10000,3000,0.85,1121.25
167,transport_optimization,19130.75,3565.56,40762.18,3867.87,24040.21,12000,5000,0.75,4119.61
168,renewable_electricity,23096.27,9501.3,46874.94,7900.94,10609.63,50000,18000,0.9,5631.78
168,energy_efficiency,23096.27,9501.3,46874.94,7900.94,10609.63,25000,12000,0.95,4309.17
168,recycled_material,23096.27,9501.3,46874.94,7900.94,10609.63,15000,7000,0.8,11382.96
168,material_efficiency,23096.27,9501.3,46874.94,7900.94,10609.63,20000,9000,0.85,10302.16
168,waste_recovery,23096.27,9501.3,46874.94,7900.94,10609.63,10000,3000,0.85,2463.02
168,transport_optimization,23096.27,9501.3,46874.94,7900.94,10609.63,12000,5000,0.75,1932.57
169,renewable_electricity,63539.15,25591.55,54923.41,6287.23,18281.85,50000,18000,0.9,16364.04
169,energy_efficiency,63539.15,25591.55,54923.41,6287.23,18281.85,25000,12000,0.95,9869.73
169,recycled_material,63539.15,25591.55,54923.41,6287.23,18281.85,15000,7000,0.8,10828.14
169,material_efficiency,63539.15,25591.55,54923.41,6287.23,18281.85,20000,9000,0.85,14335.72
169,waste_recovery,63539.15,25591.55,54923.41,6287.23,18281.85,10000,3000,0.85,1838.64
169,transport_optimization,63539.15,25591.55,54923.41,6287.23,18281.85,12000,5000,0.75,3102.63
170,renewable_electricity,54306.51,7870.65,43058.73,4426.42,11118.2,50000,18000,0.9,15653.78
170,energy_efficiency,54306.51,7870.65,43058.73,4426.42,11118.2,25000,12000,0.95,9351.85
170,recycled_material,54306.51,7870.65,43058.73,4426.42,11118.2,15000,7000,0.8,10254.7
170,material_efficiency,54306.51,7870.65,43058.73,4426.42,11118.2,20000,9000,0.85,10027.46
170,waste_recovery,54306.51,7870.65,43058.73,4426.42,11118.2,10000,3000,0.85,1459.28
170,transport_optimization,54306.51,7870.65,43058.73,4426.42,11118.2,12000,5000,0.75,2014.96
171,renewable_electricity,38537.36,8018.8,7096.69,8567.89,21169.46,50000,18000,0.9,9868.12
171,energy_efficiency,38537.36,8018.8,7096.69,8567.89,21169.46,25000,12000,0.95,7451.31
171,recycled_material,38537.36,8018.8,7096.69,8567.89,21169.46,15000,7000,0.8,1380.12
171,material_efficiency,38537.36,8018.8,7096.69,8567.89,21169.46,20000,9000,0.85,2100.4
171,waste_recovery,38537.36,8018.8,7096.69,8567.89,21169.46,10000,3000,0.85,2123.46
171,transport_optimization,38537.36,8018.8,7096.69,8567.89,21169.46,12000,5000,0.75,3279.82
172,renewable_electricity,120670.94,7019.23,50544.76,9637.36,17058.79,50000,18000,0.9,32726.05
172,energy_efficiency,120670.94,7019.23,50544.76,9637.36,17058.79,25000,12000,0.95,20560.36
172,recycled_material,120670.94,7019.23,50544.76,9637.36,17058.79,15000,7000,0.8,9435.16
172,material_efficiency,120670.94,7019.23,50544.76,9637.36,17058.79,20000,9000,0.85,12844.62
172,waste_recovery,120670.94,7019.23,50544.76,9637.36,17058.79,10000,3000,0.85,2831.76
172,transport_optimization,120670.94,7019.23,50544.76,9637.36,17058.79,12000,5000,0.75,2324.63
173,renewable_electricity,35623.71,8789.73,8823.83,3999.54,8497.22,50000,18000,0.9,8549.04
173,energy_efficiency,35623.71,8789.73,8823.83,3999.54,8497.22,25000,12000,0.95,6452.07
173,recycled_material,35623.71,8789.73,8823.83,3999.54,8497.22,15000,7000,0.8,1714.11
173,material_efficiency,35623.71,8789.73,8823.83,3999.54,8497.22,20000,9000,0.85,2008.41
173,waste_recovery,35623.71,8789.73,8823.83,3999.54,8497.22,10000,3000,0.85,1036.33
173,transport_optimization,35623.71,8789.73,8823.83,3999.54,8497.22,12000,5000,0.75,1475.24
174,renewable_electricity,91950.97,2387.99,35236.11,4131.47,7153.72,50000,18000,0.9,28411.52
174,energy_efficiency,91950.97,2387.99,35236.11,4131.47,7153.72,25000,12000,0.95,18461.43
174,recycled_material,91950.97,2387.99,35236.11,4131.47,7153.72,15000,7000,0.8,7951.57
174,material_efficiency,91950.97,2387.99,35236.11,4131.47,7153.72,20000,9000,0.85,8912.96
174,waste_recovery,91950.97,2387.99,35236.11,4131.47,7153.72,10000,3000,0.85,946.91
174,transport_optimization,91950.97,2387.99,35236.11,4131.47,7153.72,12000,5000,0.75,1206.87
175,renewable_electricity,24917.47,10022.05,4191.08,733.45,21649.39,50000,18000,0.9,7647.84
175,energy_efficiency,24917.47,10022.05,4191.08,733.45,21649.39,25000,12000,0.95,4366.54
175,recycled_material,24917.47,10022.05,4191.08,733.45,21649.39,15000,7000,0.8,821.75
175,material_efficiency,24917.47,10022.05,4191.08,733.45,21649.39,20000,9000,0.85,834.71
175,waste_recovery,24917.47,10022.05,4191.08,733.45,21649.39,10000,3000,0.85,135.4
175,transport_optimization,24917.47,10022.05,4191.08,733.45,21649.39,12000,5000,0.75,3756.36
176,renewable_electricity,83216.33,28353.22,32833.25,554.69,20859.0,50000,18000,0.9,19891.73
176,energy_efficiency,83216.33,28353.22,32833.25,554.69,20859.0,25000,12000,0.95,17107.26
176,recycled_material,83216.33,28353.22,32833.25,554.69,20859.0,15000,7000,0.8,6149.54
176,material_efficiency,83216.33,28353.22,32833.25,554.69,20859.0,20000,9000,0.85,7432.99
176,waste_recovery,83216.33,28353.22,32833.25,554.69,20859.0,10000,3000,0.85,216.72
176,transport_optimization,83216.33,28353.22,32833.25,554.69,20859.0,12000,5000,0.75,3214.59
177,renewable_electricity,26507.24,1719.08,27173.82,8145.99,15823.13,50000,18000,0.9,7761.65
177,energy_efficiency,26507.24,1719.08,27173.82,8145.99,15823.13,25000,12000,0.95,4497.79
177,recycled_material,26507.24,1719.08,27173.82,8145.99,15823.13,15000,7000,0.8,6029.43
177,material_efficiency,26507.24,1719.08,27173.82,8145.99,15823.13,20000,9000,0.85,7487.65
177,waste_recovery,26507.24,1719.08,27173.82,8145.99,15823.13,10000,3000,0.85,2675.93
177,transport_optimization,26507.24,1719.08,27173.82,8145.99,15823.13,12000,5000,0.75,2006.68
178,renewable_electricity,18067.13,3867.15,18726.89,8673.68,20408.68,50000,18000,0.9,5343.84
178,energy_efficiency,18067.13,3867.15,18726.89,8673.68,20408.68,25000,12000,0.95,2846.11
178,recycled_material,18067.13,3867.15,18726.89,8673.68,20408.68,15000,7000,0.8,3659.63
178,material_efficiency,18067.13,3867.15,18726.89,8673.68,20408.68,20000,9000,0.85,4882.96
178,waste_recovery,18067.13,3867.15,18726.89,8673.68,20408.68,10000,3000,0.85,2785.87
178,transport_optimization,18067.13,3867.15,18726.89,8673.68,20408.68,12000,5000,0.75,3288.68
179,renewable_electricity,27556.83,19903.42,24827.66,5357.52,3264.85,50000,18000,0.9,6501.23
179,energy_efficiency,27556.83,19903.42,24827.66,5357.52,3264.85,25000,12000,0.95,4639.4
179,recycled_material,27556.83,19903.42,24827.66,5357.52,3264.85,15000,7000,0.8,4897.04
179,material_efficiency,27556.83,19903.42,24827.66,5357.52,3264.85,20000,9000,0.85,5767.38
179,waste_recovery,27556.83,19903.42,24827.66,5357.52,3264.85,10000,3000,0.85,1587.82
179,transport_optimization,27556.83,19903.42,24827.66,5357.52,3264.85,12000,5000,0.75,431.6
180,renewable_electricity,78717.32,12578.97,45991.24,12059.13,13785.98,50000,18000,0.9,22600.52
180,energy_efficiency,78717.32,12578.97,45991.24,12059.13,13785.98,25000,12000,0.95,14570.97
180,recycled_material,78717.32,12578.97,45991.24,12059.13,13785.98,15000,7000,0.8,9003.68
180,material_efficiency,78717.32,12578.97,45991.24,12059.13,13785.98,20000,9000,0.85,10794.31
180,waste_recovery,78717.32,12578.97,45991.24,12059.13,13785.98,10000,3000,0.85,2874.28
180,transport_optimization,78717.32,12578.97,45991.24,12059.13,13785.98,12000,5000,0.75,2185.97
181,renewable_electricity,67973.94,12288.17,13825.27,2664.33,21804.94,50000,18000,0.9,18057.51
181,energy_efficiency,67973.94,12288.17,13825.27,2664.33,21804.94,25000,12000,0.95,12372.65
181,recycled_material,67973.94,12288.17,13825.27,2664.33,21804.94,15000,7000,0.8,2852.45
181,material_efficiency,67973.94,12288.17,13825.27,2664.33,21804.94,20000,9000,0.85,3877.7
181,waste_recovery,67973.94,12288.17,13825.27,2664.33,21804.94,10000,3000,0.85,862.52
181,transport_optimization,67973.94,12288.17,13825.27,2664.33,21804.94,12000,5000,0.75,2963.5
182,renewable_electricity,9206.84,9340.05,5833.77,2460.99,16771.33,50000,18000,0.9,2375.28
182,energy_efficiency,9206.84,9340.05,5833.77,2460.99,16771.33,25000,12000,0.95,1688.51
182,recycled_material,9206.84,9340.05,5833.77,2460.99,16771.33,15000,7000,0.8,1349.65
182,material_efficiency,9206.84,9340.05,5833.77,2460.99,16771.33,20000,9000,0.85,1484.23
182,waste_recovery,9206.84,9340.05,5833.77,2460.99,16771.33,10000,3000,0.85,845.84
182,transport_optimization,9206.84,9340.05,5833.77,2460.99,16771.33,12000,5000,0.75,2217.06
183,renewable_electricity,8572.91,30191.59,17731.19,3352.05,26624.74,50000,18000,0.9,1887.65
183,energy_efficiency,8572.91,30191.59,17731.19,3352.05,26624.74,25000,12000,0.95,1517.62
183,recycled_material,8572.91,30191.59,17731.19,3352.05,26624.74,15000,7000,0.8,3321.77
183,material_efficiency,8572.91,30191.59,17731.19,3352.05,26624.74,20000,9000,0.85,4958.42
183,waste_recovery,8572.91,30191.59,17731.19,3352.05,26624.74,10000,3000,0.85,1078.08
183,transport_optimization,8572.91,30191.59,17731.19,3352.05,26624.74,12000,5000,0.75,3242.81
184,renewable_electricity,17746.21,3698.06,17262.37,263.81,11827.56,50000,18000,0.9,5058.83
184,energy_efficiency,17746.21,3698.06,17262.37,263.81,11827.56,25000,12000,0.95,3576.19
184,recycled_material,17746.21,3698.06,17262.37,263.81,11827.56,15000,7000,0.8,3802.13
184,material_efficiency,17746.21,3698.06,17262.37,263.81,11827.56,20000,9000,0.85,4048.9
184,waste_recovery,17746.21,3698.06,17262.37,263.81,11827.56,10000,3000,0.85,90.9
184,transport_optimization,17746.21,3698.06,17262.37,263.81,11827.56,12000,5000,0.75,2038.04
185,renewable_electricity,43227.66,15437.7,42149.95,3407.19,12623.01,50000,18000,0.9,13528.36
185,energy_efficiency,43227.66,15437.7,42149.95,3407.19,12623.01,25000,12000,0.95,6830.21
185,recycled_material,43227.66,15437.7,42149.95,3407.19,12623.01,15000,7000,0.8,8347.2
185,material_efficiency,43227.66,15437.7,42149.95,3407.19,12623.01,20000,9000,0.85,10181.71
185,waste_recovery,43227.66,15437.7,42149.95,3407.19,12623.01,10000,3000,0.85,969.98
185,transport_optimization,43227.66,15437.7,42149.95,3407.19,12623.01,12000,5000,0.75,1572.74
186,renewable_electricity,45114.83,16189.7,19444.98,7132.6,12930.19,50000,18000,0.9,14147.67
186,energy_efficiency,45114.83,16189.7,19444.98,7132.6,12930.19,25000,12000,0.95,8428.9
186,recycled_material,45114.83,16189.7,19444.98,7132.6,12930.19,15000,7000,0.8,4314.55
186,material_efficiency,45114.83,16189.7,19444.98,7132.6,12930.19,20000,9000,0.85,4129.25
186,waste_recovery,45114.83,16189.7,19444.98,7132.6,12930.19,10000,3000,0.85,2264.08
186,transport_optimization,45114.83,16189.7,19444.98,7132.6,12930.19,12000,5000,0.75,2139.68
187,renewable_electricity,7826.76,22008.19,7673.71,5234.47,9294.92,50000,18000,0.9,2706.65
187,energy_efficiency,7826.76,22008.19,7673.71,5234.47,9294.92,25000,12000,0.95,1715.39
187,recycled_material,7826.76,22008.19,7673.71,5234.47,9294.92,15000,7000,0.8,1762.77
187,material_efficiency,7826.76,22008.19,7673.71,5234.47,9294.92,20000,9000,0.85,1954.13
187,waste_recovery,7826.76,22008.19,7673.71,5234.47,9294.92,10000,3000,0.85,1622.76
187,transport_optimization,7826.76,22008.19,7673.71,5234.47,9294.92,12000,5000,0.75,1775.81
188,renewable_electricity,38467.16,5371.74,37774.53,12535.28,1280.58,50000,18000,0.9,12596.86
188,energy_efficiency,38467.16,5371.74,37774.53,12535.28,1280.58,25000,12000,0.95,5933.63
188,recycled_material,38467.16,5371.74,37774.53,12535.28,1280.58,15000,7000,0.8,8331.56
188,material_efficiency,38467.16,5371.74,37774.53,12535.28,1280.58,20000,9000,0.85,10136.31
188,waste_recovery,38467.16,5371.74,37774.53,12535.28,1280.58,10000,3000,0.85,4232.03
188,transport_optimization,38467.16,5371.74,37774.53,12535.28,1280.58,12000,5000,0.75,211.04
189,renewable_electricity,34060.51,15725.82,5959.67,7966.88,3795.12,50000,18000,0.9,8511.31
189,energy_efficiency,34060.51,15725.82,5959.67,7966.88,3795.12,25000,12000,0.95,4806.34
189,recycled_material,34060.51,15725.82,5959.67,7966.88,3795.12,15000,7000,0.8,1362.79
189,material_efficiency,34060.51,15725.82,5959.67,7966.88,3795.12,20000,9000,0.85,1650.54
189,waste_recovery,34060.51,15725.82,5959.67,7966.88,3795.12,10000,3000,0.85,2249.2
189,transport_optimization,34060.51,15725.82,5959.67,7966.88,3795.12,12000,5000,0.75,599.59
190,renewable_electricity,67030.41,3570.17,44871.35,11307.25,21016.5,50000,18000,0.9,16374.26
